u,v,dist
4976600614,566709059,94.0525465558
566709059,4976600614,94.0525465558
566709059,4976600588,107.808660043
4976600588,566709059,107.808660043
4976600588,4976600345,72.3281691192
4976600345,4976600588,72.3281691192
4976600345,4976600340,113.999912462
4976600340,4976600345,113.999912462
4976600340,4976600328,5.53000927947
4976600328,4976600340,5.53000927947
4976600328,4976600332,57.2748076519
4976600332,4976600328,57.2748076519
4976600332,4993947021,47.5859662006
4993947021,4976600332,47.5859662006
4993947021,566709028,25.383323038
566709028,4993947021,25.383323038
566709028,1380069621,171.236488479
1380069621,566709028,171.236488479
4976866797,4976866798,20.8570132967
4976866798,4976866797,20.8570132967
4976866798,4976866796,74.3568236703
4976866796,4976866798,74.3568236703
5255191740,6722629298,386.684893189
6722629298,5255191740,386.684893189
6722629298,653096772,74.5949978764
653096772,6722629298,74.5949978764
4892666074,4892666065,224.608397776
4892666065,4892666074,224.608397776
4892666065,4892666058,220.003187383
4892666058,4892666065,220.003187383
4977090072,4978333188,94.8408417284
4978333188,4977090072,94.8408417284
5253866641,569198642,668.073342294
569198642,5253866641,668.073342294
4979009375,4978982826,90.3556018033
4978982826,4979009375,90.3556018033
4978982826,4978978673,29.6380828549
4978978673,4978982826,29.6380828549
5255225321,5255225323,525.632566716
4977089743,4978332923,59.5775545421
4978332923,4977089743,59.5775545421
4994341833,4994341834,27.8096205845
4994341834,4994341833,27.8096205845
4976542132,4976542133,140.029351157
4976542133,4976542132,140.029351157
4977089690,4977089682,110.433665854
4977089682,4977089690,110.433665854
4977089682,4977089687,29.4557777107
4977089687,4977089682,29.4557777107
4977089687,4977089685,39.5489802025
4977089685,4977089687,39.5489802025
4978886878,4978886876,56.604771149
4978886876,4978886878,56.604771149
4979119926,4979119925,52.4557194121
4979119925,4979119926,52.4557194121
4978331250,4978331249,64.4066361392
4978331249,4978331250,64.4066361392
4976869070,4976869067,94.0666198607
4976869067,4976869070,94.0666198607
4976664329,6098962609,72.156105437
6098962609,4976664329,72.156105437
4976773821,4976773824,131.539980566
4976773824,4976773821,131.539980566
2666940060,4892666189,64.5823413955
4892666189,2666940060,64.5823413955
4978332099,4978332486,137.897822519
4978332486,4978332099,137.897822519
4978332486,4978332084,178.492839832
4978332084,4978332486,178.492839832
4978332084,4978332090,94.4870889018
4978332090,4978332084,94.4870889018
4979106776,4979104838,91.1077034378
4979104838,4979106776,91.1077034378
4976572488,4976572489,125.330226977
4976572489,4976572488,125.330226977
6880362196,6880362194,154.371181334
6880362194,6880362196,154.371181334
6880362194,6880362195,68.3580669789
6880362195,6880362194,68.3580669789
5053230429,5053230430,35.7671016136
5053230430,5053230429,35.7671016136
4969276037,4969276031,135.186076632
4969276031,4969276037,135.186076632
4969276031,4969276033,65.1461447187
4969276033,4969276031,65.1461447187
4969276033,1577816085,10.9301231542
1577816085,4969276033,10.9301231542
1380069240,4994030161,47.9290014888
4994030161,1380069240,47.9290014888
1364340885,1364340441,318.654932915
1364340441,1364340885,318.654932915
4977090255,4977090251,185.052716502
4977090251,4977090255,185.052716502
4977090251,4977090611,22.5190502805
4977090611,4977090251,22.5190502805
7071529848,7071529845,13.7701007427
7071529845,7071529848,13.7701007427
4983814296,4983814290,89.6884431781
4983814290,4983814296,89.6884431781
5255323784,6866054145,135.611136024
6866054145,5255323784,135.611136024
4972482289,4972482062,345.737365216
4972482062,4972482289,345.737365216
4972482062,4972482035,31.3161935855
4972482035,4972482062,31.3161935855
4972482035,4972481813,152.773653427
4972481813,4972482035,152.773653427
4972481813,4972481744,70.9078707118
4972481744,4972481813,70.9078707118
5444810019,5444810020,35.2839050229
4976867104,6707407196,98.7716640131
6707407196,4976867104,98.7716640131
4978948262,4978948261,94.5309885957
4978948261,4978948262,94.5309885957
5049816230,5439495972,81.7466252647
5439495972,5049816230,81.7466252647
5439495972,5439495973,95.1534022249
5439495973,5439495972,95.1534022249
5439495973,5049816232,83.3549087889
5049816232,5439495973,83.3549087889
5049816232,5439495974,97.5331135081
5439495974,5049816232,97.5331135081
5439495974,5439495975,84.0953569044
5439495975,5439495974,84.0953569044
5439495975,5439495973,98.2457285322
5439495973,5439495975,98.2457285322
5439495973,5439495972,95.1534022249
5439495972,5439495973,95.1534022249
2666940015,6102428344,209.965464491
6102428344,2666940015,209.965464491
5185777847,5185777854,391.051063182
5185777854,5185777847,391.051063182
4979045853,4979045848,46.4120305282
4979045848,4979045853,46.4120305282
4979045848,4979045849,178.236998145
4979045849,4979045848,178.236998145
4978976936,4979001389,58.7062512803
4979001389,4978976936,58.7062512803
566687206,1299581735,17.6387498759
1299581735,566687206,17.6387498759
1299581735,4892731732,441.904416849
4892731732,1299581735,441.904416849
4892731732,4892731726,28.3210712321
4892731726,4892731732,28.3210712321
4892731726,1299582958,31.5698401029
1299582958,4892731726,31.5698401029
1299582958,1299581849,357.584955655
1299581849,1299582958,357.584955655
1299581849,1299582580,393.285190763
1299582580,1299581849,393.285190763
1299582580,6707510007,423.119159976
6707510007,1299582580,423.119159976
6707510007,6707510008,150.440939212
6707510008,6707510007,150.440939212
6707510008,1299581734,97.8663727503
1299581734,6707510008,97.8663727503
653109405,653109390,42.0992354412
653109390,653109405,42.0992354412
653109390,4977091519,113.949817801
4977091519,653109390,113.949817801
4977091519,653109402,10.1842857621
653109402,4977091519,10.1842857621
4976478182,1364608133,143.669569605
1364608133,4976478182,143.669569605
6110277478,6110277467,202.615987278
6158274102,6158274105,222.788823902
6158274105,6158274102,222.788823902
4989788004,4989788005,68.7175988877
4989788005,4989788004,68.7175988877
4890779262,4979128676,118.511569654
4979128676,4890779262,118.511569654
4979128676,4979127706,66.9265761563
4979127706,4979128676,66.9265761563
4979127706,4979128669,64.0020560359
4979128669,4979127706,64.0020560359
4979128669,4979128613,64.3331638963
4979128613,4979128669,64.3331638963
4979128613,4979128312,77.068353221
4979128312,4979128613,77.068353221
4979128312,4979128425,52.5890482004
4979128425,4979128312,52.5890482004
4976862873,4976862872,60.9939687032
4976862872,4976862873,60.9939687032
4978331971,4978331965,83.5634120128
4978331965,4978331971,83.5634120128
4978331965,4978331966,45.8245623346
4978331966,4978331965,45.8245623346
4978331978,4978331977,55.1682031256
4978331977,4978331978,55.1682031256
4978331977,4978331976,52.6102621102
4978331976,4978331977,52.6102621102
4976866907,5484319089,211.288271603
5484319089,4976866907,211.288271603
5053032230,5053032231,38.2017457234
5053032231,5053032230,38.2017457234
4972480043,4972479848,298.325515542
4972479848,4972480043,298.325515542
4977090401,4977090387,90.3066535401
4977090387,4977090401,90.3066535401
4977090387,4977090367,241.87996808
4977090367,4977090387,241.87996808
4977090367,4977090325,24.3510067924
4977090325,4977090367,24.3510067924
4977090325,4977089628,68.575728044
4977089628,4977090325,68.575728044
4977089628,4977090173,62.6730209359
4977090173,4977089628,62.6730209359
4977090173,4977090356,71.8030393864
4977090356,4977090173,71.8030393864
4977090356,4977090034,85.7661609331
4977090034,4977090356,85.7661609331
4977090034,4977090214,59.232875578
4977090214,4977090034,59.232875578
4977090214,4977089877,62.6795821633
4977089877,4977090214,62.6795821633
4977089877,5789025767,37.3723282707
5789025767,4977089877,37.3723282707
5789025767,5789239091,6.16620905675
5789239091,5789025767,6.16620905675
5789239091,4977090140,13.4284634951
4977090140,5789239091,13.4284634951
4976509494,4976509496,184.773937774
4976509496,4976509494,184.773937774
4890614410,5445030340,7.2406868974
5445030340,4890614410,7.2406868974
5445030340,4976572485,185.942185008
4976572485,5445030340,185.942185008
4976572485,4890614411,95.4461347386
4890614411,4976572485,95.4461347386
4890614411,4976572493,55.5171705241
4976572493,4890614411,55.5171705241
4976572493,4976572494,35.6346838198
4976572494,4976572493,35.6346838198
4976572494,4890614407,45.7317129815
4890614407,4976572494,45.7317129815
4989716343,4989716354,144.761210315
4989716354,4989716343,144.761210315
4976646804,4976646805,96.2677935534
4976646805,4976646804,96.2677935534
4977167976,4977167975,67.0758001737
4977167975,4977167976,67.0758001737
4977167975,4977167983,92.8173119528
4977167983,4977167975,92.8173119528
4977167983,4977167977,22.6362203555
4977167977,4977167983,22.6362203555
4977167977,4977167979,92.8527555661
4977167979,4977167977,92.8527555661
4977167979,4977167989,37.1279964677
4977167989,4977167979,37.1279964677
4977167989,4977167991,66.1030010666
4977167991,4977167989,66.1030010666
4977167991,4977167980,47.7497203447
4977167980,4977167991,47.7497203447
4974677875,4974870382,112.359720034
4974870382,4974677875,112.359720034
4974870382,4974677894,118.51322387
4974677894,4974870382,118.51322387
4978929450,4978933469,220.551756388
4978933469,4978929450,220.551756388
4926483677,7087323335,62.9053876932
7087323335,4926483677,62.9053876932
7087323335,4926468533,589.513963712
4926468533,7087323335,589.513963712
4926468533,566696087,219.278724079
566696087,4926468533,219.278724079
4974537487,4974716913,310.824261574
4974716913,4974537487,310.824261574
4979101305,4979101304,96.644021408
4979101304,4979101305,96.644021408
4983832255,4983818878,66.6291597414
4983818878,4983832255,66.6291597414
4983818878,4983832127,286.559112422
4983832127,4983818878,286.559112422
4983832127,4983830419,274.040475034
4983830419,4983832127,274.040475034
4983830419,4983823202,53.2752824529
4983823202,4983830419,53.2752824529
4983823202,4983829510,49.437443868
4983829510,4983823202,49.437443868
4983829510,4983823200,41.4864519644
4983823200,4983829510,41.4864519644
4983823200,4983831348,9.26326384919
4983831348,4983823200,9.26326384919
4983831348,4983823200,9.26326384919
4983823200,4983831348,9.26326384919
4976865638,4976865685,66.7048855926
4976865685,4976865638,66.7048855926
4979024872,4979016801,37.5461801429
4979016801,4979024872,37.5461801429
4979016801,4979001685,33.4625152621
4979001685,4979016801,33.4625152621
4979001685,4979022923,117.26711323
4979022923,4979001685,117.26711323
5592319842,5592319843,42.0635275597
5592319843,5592319842,42.0635275597
5592319843,7071373813,127.073756094
7071373813,5592319843,127.073756094
7071373813,7070961211,34.4247887908
7070961211,7071373813,34.4247887908
7070961211,5592319872,66.9490445271
5592319872,7070961211,66.9490445271
5592319872,5592319847,212.049213305
5592319847,5592319872,212.049213305
1577816156,1577816151,128.808508314
1577816151,1577816156,128.808508314
4972482843,4972482702,41.3079698194
4972482702,4972482843,41.3079698194
4972481359,4972481554,195.939407023
4972481554,4972481359,195.939407023
5255411442,4978331772,138.961261972
4978331772,4978332118,61.8212759908
4978332118,653097037,50.3256255946
653097037,4978332494,85.704940159
4978332494,4978331987,59.4824553583
4978331987,4978331795,76.0695179141
4978331795,4890749112,12.5451737772
4890749112,4978331791,178.659150801
4978331791,4978331936,38.5881619045
4978331936,1364340742,24.8256288593
1364340742,4978331953,89.9503251279
4978331953,7113115869,142.365153886
7113115869,4978331935,33.2482811793
4978331935,4978331923,49.507183162
4978331923,4978332409,21.8841521279
4978332409,653097024,98.7020441126
653097024,2666947926,25.8175170284
2666947926,4978331816,219.914352695
4978331816,653097021,32.74908736
653097021,4978331669,90.8511989877
4978331669,4978331661,89.5631101574
4978331661,7113122704,60.4289904973
7113122704,7106820224,63.2469076032
7106820224,4978331285,194.11094424
4978331285,4978331566,205.815008841
4978331566,4978331373,158.678424532
4978331373,653097008,50.6253925368
653097008,4978331372,78.3262751524
4978331372,4978331349,61.0323172011
4978331349,5789125674,86.1976327353
5789125674,4978331348,36.5244857474
4978331348,4978331413,88.1076305291
4978331413,653097002,171.440873991
4969276024,4969275795,66.1489887455
4969275795,4969276024,66.1489887455
653097072,6887649184,158.994914772
6887649184,6887659286,53.0600276527
6887659286,1425049680,110.872379706
4978331950,4978331945,176.76377498
4978331945,4978331950,176.76377498
4978331945,4978331959,222.759715216
4978331959,4978331945,222.759715216
4976732315,4976732636,189.184078956
4976732636,4976732315,189.184078956
4978928464,4978928461,60.0133325741
4978928461,4978928464,60.0133325741
4978961080,4978964872,103.302710532
4978964872,4978961080,103.302710532
2344049368,4979145411,4.86595387928
4979145411,2344049368,4.86595387928
4979145411,4979162124,46.6019614453
4979162124,4979145411,46.6019614453
4979162124,4979145401,4.13230595458
4979145401,4979162124,4.13230595458
4979145401,4979162122,49.5545464154
4979162122,4979145401,49.5545464154
4979162122,4979156335,43.3269186792
4979156335,4979162122,43.3269186792
4979156335,5789025756,11.1751396273
5789025756,4979156335,11.1751396273
5789025756,4979147520,73.2705073653
4979147520,5789025756,73.2705073653
4979147520,4979126034,98.8129777051
4979126034,4979147520,98.8129777051
4979126034,4979133640,69.9908836074
4979133640,4979126034,69.9908836074
4979133640,4979131924,38.0790540052
4979131924,4979133640,38.0790540052
4979131924,7108050216,69.4843492746
7108050216,4979131924,69.4843492746
5053723280,4976866895,5.58008797261
4976866895,4304661000,29.3737046112
4304661000,4304661003,173.393148154
4304661003,4976869032,44.7119893852
4976869032,4976869031,28.8614848453
4976869031,4304661009,255.726017918
4304661009,7071667291,20.5222743991
7071667291,4979424135,374.806767012
4979424135,4304661022,244.504886633
4890779434,4890779428,27.87056329
4890779428,4890779434,27.87056329
4890779428,4890779422,256.505724578
4890779422,4890779428,256.505724578
4890614282,6715297162,36.6083693583
6715297162,4890614282,36.6083693583
6016307894,4977284833,486.371155878
4977284833,6016307894,486.371155878
4977284833,4977206302,53.7234386758
4977206302,4977284833,53.7234386758
4977206302,4977206277,513.701044004
4977206277,4977206302,513.701044004
4573837425,6876982591,83.844308177
6876982591,6876982589,195.955487654
6876982589,6876982588,78.8017958484
6876982588,6876978577,107.172034525
7085598126,4979118692,54.6922412723
